Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Bicep Curl (Dumbbell)",1,33.06933932773163,8,0,0,"","",
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Bicep Curl (Dumbbell)",2,33.06933932773163,8,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Bicep Curl (Dumbbell)",3,33.06933932773163,8,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Bicep Curl (Dumbbell)",4,27.557782773109697,8,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Bench Press (Barbell)",2,88.18490487395103,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Bench Press (Barbell)",3,110.23113109243879,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Bench Press (Barbell)",4,121.25424420168267,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Bench Press (Barbell)",5,137.7889138655485,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Squat (Barbell)",3,132.27735731092653,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Squat (Barbell)",4,154.3235835294143,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Squat (Barbell)",5,143.30047042017043,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Seated Row (Cable)",1,132.27735731092653,5,0,0,"",,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Seated Row (Cable)",2,165.3466966386582,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Seated Row (Cable)",3,165.3466966386582,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Seated Row (Cable)",4,165.3466966386582,5,0,0,,,
2021-06-28 12:44:39 PM,"Workout A",1h 1m,"Seated Row (Cable)",5,165.3466966386582,5,0,0,,,
2021-07-05 2:06:35 PM,"Workout B",71h 34m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"","",
2021-07-05 2:06:35 PM,"Workout B",71h 34m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-05 2:06:35 PM,"Workout B",71h 34m,"Squat (Barbell)",3,132.27735731092653,5,0,0,,,
2021-07-05 2:06:35 PM,"Workout B",71h 34m,"Squat (Barbell)",4,154.3235835294143,5,0,0,,,
2021-07-05 2:06:35 PM,"Workout B",71h 34m,"Squat (Barbell)",5,143.30047042017043,5,0,0,,,
2021-07-08 1:43:45 PM,"Workout A",23h 58m,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"","",
2021-07-08 1:43:45 PM,"Workout A",23h 58m,"Bench Press (Barbell)",2,99.2080179831949,5,0,0,,,
2021-07-08 1:43:45 PM,"Workout A",23h 58m,"Bench Press (Barbell)",3,121.25424420168267,5,0,0,,,
2021-07-08 1:43:45 PM,"Workout A",23h 58m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-08 1:43:45 PM,"Workout A",23h 58m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-08 1:43:45 PM,"Workout A",23h 58m,"Squat (Barbell)",3,132.27735731092653,5,0,0,,,
2021-07-08 1:43:45 PM,"Workout A",23h 58m,"Squat (Barbell)",4,154.3235835294143,5,0,0,,,
2021-07-08 1:43:45 PM,"Workout A",23h 58m,"Squat (Barbell)",5,143.30047042017043,5,0,0,,,
2021-07-08 1:43:45 PM,"Workout A",23h 58m,"Seated Row (Cable)",1,132.27735731092653,5,0,0,"",,
2021-07-08 1:43:45 PM,"Workout A",23h 58m,"Seated Row (Cable)",2,165.3466966386582,5,0,0,,,
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Deadlift (Barbell)",1,88.18490487395103,5,0,0,"","",
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Deadlift (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Deadlift (Barbell)",3,154.3235835294143,5,0,0,,,
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Deadlift (Barbell)",4,176.36980974790205,5,0,0,,,
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Deadlift (Barbell)",5,198.4160359663898,5,0,0,,,
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Pull Up",1,0,10,0,0,"",,
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Pull Up",2,0,8,0,0,,,
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Pull Up",3,0,8,0,0,,,
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Seated Overhead Press (Dumbbell)",1,44.09245243697551,5,0,0,"",,
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Seated Overhead Press (Dumbbell)",2,55.11556554621939,5,0,0,,,
2021-07-10 6:30:22 AM,"Workout B",55h 7m,"Seated Overhead Press (Dumbbell)",3,55.11556554621939,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bicep Curl (Dumbbell)",1,27.557782773109697,8,0,0,"","",
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bicep Curl (Dumbbell)",2,27.557782773109697,8,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bicep Curl (Dumbbell)",3,27.557782773109697,8,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bench Press (Barbell)",2,88.18490487395103,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bench Press (Barbell)",3,110.23113109243879,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bench Press (Barbell)",4,132.27735731092653,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bench Press (Barbell)",5,137.7889138655485,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Squat (Barbell)",3,132.27735731092653,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Squat (Barbell)",4,165.3466966386582,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Seated Row (Cable)",1,132.27735731092653,5,0,0,"",,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Seated Row (Cable)",2,165.3466966386582,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Seated Row (Cable)",3,165.3466966386582,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Seated Row (Cable)",4,159.83514008403623,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bicep Curl (Cable)",1,99.2080179831949,5,0,0,"",,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bicep Curl (Cable)",2,99.2080179831949,5,0,0,,,
2021-07-12 1:38:02 PM,"Workout A",23h 9m,"Bicep Curl (Cable)",3,99.2080179831949,5,0,0,,,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Deadlift (Barbell)",2,132.27735731092653,5,0,0,,,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Deadlift (Barbell)",3,154.3235835294143,5,0,0,,,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Deadlift (Barbell)",4,176.36980974790205,5,0,0,,,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Deadlift (Barbell)",5,209.43914907563368,5,0,0,,,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Triceps Pushdown (Cable - Straight Bar)",1,82.6733483193291,8,0,0,"",,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Triceps Pushdown (Cable - Straight Bar)",2,93.69646142857297,8,0,0,,,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Triceps Pushdown (Cable - Straight Bar)",3,93.69646142857297,8,0,0,,,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Triceps Pushdown (Cable - Straight Bar)",4,93.69646142857297,8,0,0,,,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Pull Up",1,0,10,0,0,"",,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Pull Up",2,0,8,0,0,,,
2021-07-14 1:44:27 AM,"Workout B",48h 1m,"Pull Up",3,0,8,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Bicep Curl (Dumbbell)",1,27.557782773109697,8,0,0,"","",
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Bicep Curl (Dumbbell)",2,27.557782773109697,8,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Bicep Curl (Dumbbell)",3,27.557782773109697,8,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Bench Press (Barbell)",2,88.18490487395103,5,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Bench Press (Barbell)",3,110.23113109243879,5,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Bench Press (Barbell)",4,132.27735731092653,5,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Bench Press (Barbell)",5,143.30047042017043,5,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Squat (Barbell)",3,132.27735731092653,5,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Squat (Barbell)",4,170.85825319328012,5,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Seated Row (Cable)",1,132.27735731092653,5,0,0,"",,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Seated Row (Cable)",2,165.3466966386582,5,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Seated Row (Cable)",3,165.3466966386582,5,0,0,,,
2021-07-16 1:46:29 AM,"Workout A",1h 1m,"Seated Row (Cable)",4,165.3466966386582,5,0,0,,,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Deadlift (Barbell)",2,154.3235835294143,5,0,0,,,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Deadlift (Barbell)",3,176.36980974790205,5,0,0,,,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Deadlift (Barbell)",4,198.4160359663898,5,0,0,,,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Deadlift (Barbell)",5,220.46226218487757,5,0,0,,,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Triceps Pushdown (Cable - Straight Bar)",1,82.6733483193291,8,0,0,"",,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Triceps Pushdown (Cable - Straight Bar)",2,93.69646142857297,8,0,0,,,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Overhead Press (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Overhead Press (Barbell)",2,55.11556554621939,5,0,0,,,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Overhead Press (Barbell)",3,66.13867865546327,5,0,0,,,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Overhead Press (Barbell)",4,66.13867865546327,5,0,0,,,
2021-07-18 3:39:03 AM,"Workout B",55h 6m,"Overhead Press (Barbell)",5,66.13867865546327,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bicep Curl (Dumbbell)",1,27.557782773109697,8,0,0,"","",
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bicep Curl (Dumbbell)",2,27.557782773109697,8,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bicep Curl (Dumbbell)",3,33.06933932773163,8,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bicep Curl (Dumbbell)",4,27.557782773109697,8,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bench Press (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bench Press (Barbell)",3,132.27735731092653,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bench Press (Barbell)",4,132.27735731092653,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bench Press (Barbell)",5,143.30047042017043,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Squat (Barbell)",3,132.27735731092653,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Squat (Barbell)",4,154.3235835294143,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Squat (Barbell)",5,176.36980974790205,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Seated Row (Cable)",1,132.27735731092653,5,0,0,"",,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Seated Row (Cable)",2,165.3466966386582,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Seated Row (Cable)",3,165.3466966386582,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Seated Row (Cable)",4,165.3466966386582,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Seated Row (Cable)",5,173.61403147059107,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bicep Curl (Cable)",1,93.69646142857297,5,0,0,"",,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bicep Curl (Cable)",2,104.71957453781684,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bicep Curl (Cable)",3,115.74268764706072,5,0,0,,,
2021-07-20 10:45:35 AM,"Workout A",62h 47m,"Bicep Curl (Cable)",4,115.74268764706072,5,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Deadlift (Barbell)",1,132.27735731092653,5,0,0,"","",
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Deadlift (Barbell)",2,154.3235835294143,5,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Deadlift (Barbell)",3,176.36980974790205,5,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Deadlift (Barbell)",4,198.4160359663898,5,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Deadlift (Barbell)",5,242.50848840336533,5,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Triceps Pushdown (Cable - Straight Bar)",1,82.6733483193291,8,0,0,"",,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Triceps Pushdown (Cable - Straight Bar)",2,93.69646142857297,8,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Triceps Pushdown (Cable - Straight Bar)",3,93.69646142857297,8,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Triceps Pushdown (Cable - Straight Bar)",4,93.69646142857297,8,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Overhead Press (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Overhead Press (Barbell)",2,55.11556554621939,5,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Overhead Press (Barbell)",3,66.13867865546327,5,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Overhead Press (Barbell)",4,66.13867865546327,5,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Overhead Press (Barbell)",5,71.65023521008521,5,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Triceps Dip",1,0,8,0,0,"",,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Triceps Dip",2,0,8,0,0,,,
2021-07-23 1:33:21 AM,"Workout B",31h 37m,"Triceps Dip",3,0,8,0,0,,,
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"","",
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Bench Press (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Bench Press (Barbell)",3,143.30047042017043,5,0,0,,,
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Bench Press (Barbell)",4,143.30047042017043,5,0,0,,,
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Bench Press (Barbell)",5,143.30047042017043,5,0,0,,,
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Squat (Barbell)",3,132.27735731092653,5,0,0,,,
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Squat (Barbell)",4,154.3235835294143,5,0,0,,,
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Seated Row (Cable)",1,132.27735731092653,5,0,0,"",,
2021-07-24 9:11:03 AM,"Workout A",64h 22m,"Seated Row (Cable)",2,165.3466966386582,5,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Deadlift (Barbell)",1,132.27735731092653,5,0,0,"","",
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Deadlift (Barbell)",2,154.3235835294143,5,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Deadlift (Barbell)",3,176.36980974790205,5,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Deadlift (Barbell)",4,220.46226218487757,5,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Deadlift (Barbell)",5,220.46226218487757,8,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Triceps Pushdown (Cable - Straight Bar)",1,50.70632030252184,8,0,0,"",,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Triceps Pushdown (Cable - Straight Bar)",2,50.70632030252184,8,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Triceps Pushdown (Cable - Straight Bar)",3,50.70632030252184,8,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Triceps Pushdown (Cable - Straight Bar)",4,93.69646142857297,8,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Overhead Press (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Overhead Press (Barbell)",2,55.11556554621939,5,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Overhead Press (Barbell)",3,66.13867865546327,5,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Overhead Press (Barbell)",4,66.13867865546327,5,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Overhead Press (Barbell)",5,71.65023521008521,5,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Triceps Dip",1,33.06933932773163,8,0,0,"",,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Triceps Dip",2,33.06933932773163,8,0,0,,,
2021-07-27 1:33:38 AM,"Workout B",47h 57m,"Triceps Dip",3,33.06933932773163,8,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bicep Curl (Dumbbell)",1,27.557782773109697,8,0,0,"","",
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bicep Curl (Dumbbell)",2,27.557782773109697,8,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bicep Curl (Dumbbell)",3,33.06933932773163,8,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bench Press (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bench Press (Barbell)",3,143.30047042017043,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bench Press (Barbell)",4,135.0331355882375,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bench Press (Barbell)",5,135.0331355882375,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Squat (Barbell)",3,132.27735731092653,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Squat (Barbell)",4,154.3235835294143,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Squat (Barbell)",5,176.36980974790205,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Seated Row (Cable)",1,132.27735731092653,5,0,0,"",,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Seated Row (Cable)",2,165.3466966386582,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Seated Row (Cable)",3,165.3466966386582,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Seated Row (Cable)",4,165.3466966386582,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bicep Curl (Cable)",1,57.54065043025305,8,0,0,"",,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bicep Curl (Cable)",2,52.47001840000086,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bicep Curl (Cable)",3,52.47001840000086,5,0,0,,,
2021-07-29 1:31:43 AM,"Workout A",1h 12m,"Bicep Curl (Cable)",4,52.47001840000086,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Bicep Curl (Dumbbell)",1,27.557782773109697,8,0,0,"","",
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Bicep Curl (Dumbbell)",2,27.557782773109697,8,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Bicep Curl (Dumbbell)",3,27.557782773109697,8,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Bench Press (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Bench Press (Barbell)",2,110.23113109243879,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Bench Press (Barbell)",3,137.7889138655485,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Bench Press (Barbell)",4,137.7889138655485,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Bench Press (Barbell)",5,137.7889138655485,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Squat (Barbell)",2,132.27735731092653,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Squat (Barbell)",3,132.27735731092653,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Squat (Barbell)",4,154.3235835294143,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Squat (Barbell)",5,176.36980974790205,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Seated Row (Cable)",1,132.27735731092653,5,0,0,"",,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Seated Row (Cable)",2,159.83514008403623,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Seated Row (Cable)",3,165.3466966386582,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Seated Row (Cable)",4,165.3466966386582,5,0,0,,,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Bicep Curl (Cable)",1,79.36641438655593,5,0,0,"",,
2021-08-01 1:45:46 AM,"Workout A",47h 52m,"Bicep Curl (Cable)",2,90.3895274957998,5,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Deadlift (Barbell)",1,132.27735731092653,5,0,0,"","",
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Deadlift (Barbell)",2,176.36980974790205,5,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Deadlift (Barbell)",3,198.4160359663898,5,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Deadlift (Barbell)",4,220.46226218487757,5,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Deadlift (Barbell)",5,220.46226218487757,5,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Overhead Press (Barbell)",1,44.09245243697551,5,0,0,"",,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Overhead Press (Barbell)",2,66.13867865546327,5,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Overhead Press (Barbell)",3,66.13867865546327,5,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Overhead Press (Barbell)",4,66.13867865546327,5,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Overhead Press (Barbell)",5,71.65023521008521,5,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Skullcrusher (Dumbbell)",1,49.60400899159745,8,0,0,"",,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Skullcrusher (Dumbbell)",2,55.11556554621939,8,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Skullcrusher (Dumbbell)",3,60.62712210084133,8,0,0,,,
2021-08-03 1:38:24 AM,"Workout B",1h 6m,"Skullcrusher (Dumbbell)",4,66.13867865546327,8,0,0,,,
2021-08-05 1:40:37 AM,"Workout A",108h 31m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"","",
2021-08-05 1:40:37 AM,"Workout A",108h 31m,"Squat (Barbell)",2,132.27735731092653,5,0,0,,,
2021-08-05 1:40:37 AM,"Workout A",108h 31m,"Squat (Barbell)",3,154.3235835294143,5,0,0,,,
2021-08-05 1:40:37 AM,"Workout A",108h 31m,"Squat (Barbell)",4,176.36980974790205,5,0,0,,,
